LINE_NUMBER,ZONE_NUMBER,TIME_RANGE,DIRECTION,SCHEDULED_RUN_TIME,TOTAL_OPERATING_COST,FARE_COLLECTED,FAREBOX_RECOVERY,DATE_STORED,PCNAME,SIGN_ON_DATE,OPERATING_COST_PER_HOUR,RECOVERY_PROCESSING_ID,AGGREGATE_ID,COUNTY,TYPE
29,5,2 - AM Peak,Outbound,95,181.33,0.97,1.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,233.00,Morris,Local
29,5,3 - Mid Day,Inbound,17,32.44,5.62,17.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,234.00,Morris,Local
29,5,3 - Mid Day,Outbound,19,36.26,2.33,6.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,235.00,Morris,Local
29,5,4 - PM Peak,Inbound,34,64.89,3.63,6.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,236.00,Morris,Local
29,5,4 - PM Peak,Outbound,60,114.52,4.22,4.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,237.00,Morris,Local
29,5,5 - Evening,Inbound,17,32.44,2.20,7.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,114.52,3337.00,238.00,Morris,Local
30,1,1 - Early AM,Inbound,89,210.03,85.77,41.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,239.00,Hudson,Local
30,1,1 - Early AM,Outbound,82,193.51,51.62,27.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,240.00,Hudson,Local
30,1,2 - AM Peak,Inbound,359,847.22,572.22,68.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,241.00,Hudson,Local
30,1,2 - AM Peak,Outbound,381,899.14,282.57,31.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,242.00,Hudson,Local
30,1,3 - Mid Day,Inbound,396,934.54,413.21,44.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,243.00,Hudson,Local
30,1,3 - Mid Day,Outbound,420,991.17,451.73,46.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,244.00,Hudson,Local
30,1,4 - PM Peak,Inbound,200,471.99,211.27,45.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,245.00,Hudson,Local
30,1,4 - PM Peak,Outbound,260,613.58,538.32,88.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,246.00,Hudson,Local
30,1,5 - Evening,Inbound,211,497.94,274.70,55.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,247.00,Hudson,Local
30,1,5 - Evening,Outbound,168,396.47,199.10,50.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,141.59,3337.00,248.00,Hudson,Local
34,1,1 - Early AM,Inbound,293,563.53,195.28,35.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,249.00,Essex,Local
34,1,1 - Early AM,Outbound,148,284.65,120.60,42.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,250.00,Essex,Local
34,1,2 - AM Peak,Inbound,1016,1954.09,843.28,43.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,251.00,Essex,Local
34,1,2 - AM Peak,Outbound,820,1577.12,800.06,51.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,252.00,Essex,Local
34,1,3 - Mid Day,Inbound,1170,2250.28,1127.98,50.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,253.00,Essex,Local
34,1,3 - Mid Day,Outbound,858,1650.20,941.72,57.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,254.00,Essex,Local
34,1,4 - PM Peak,Inbound,398,765.48,448.22,59.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,255.00,Essex,Local
34,1,4 - PM Peak,Outbound,546,1050.13,670.09,64.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,256.00,Essex,Local
34,1,5 - Evening,Inbound,300,576.99,167.77,29.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,257.00,Essex,Local
34,1,5 - Evening,Outbound,247,475.05,304.92,64.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,258.00,Essex,Local
34,2,1 - Early AM,Inbound,123,236.56,121.79,51.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,259.00,Essex,Local
34,2,1 - Early AM,Outbound,92,176.94,36.72,21.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,260.00,Essex,Local
34,2,2 - AM Peak,Inbound,563,1082.82,903.66,83.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,261.00,Essex,Local
34,2,2 - AM Peak,Outbound,562,1080.90,544.99,50.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,262.00,Essex,Local
34,2,3 - Mid Day,Inbound,692,1330.93,780.10,59.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,263.00,Essex,Local
34,2,3 - Mid Day,Outbound,556,1069.36,451.68,42.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,264.00,Essex,Local
34,2,4 - PM Peak,Inbound,225,432.74,343.83,79.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,265.00,Essex,Local
34,2,4 - PM Peak,Outbound,329,632.77,277.08,44.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,266.00,Essex,Local
34,2,5 - Evening,Inbound,143,275.03,140.09,51.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,267.00,Essex,Local
34,2,5 - Evening,Outbound,122,234.64,113.41,48.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,115.39,3337.00,268.00,Essex,Local
37,4,1 - Early AM,Inbound,112,243.33,84.46,35.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,269.00,Essex,Local
37,4,1 - Early AM,Outbound,46,99.94,35.20,35.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,270.00,Essex,Local
37,4,2 - AM Peak,Inbound,167,362.83,87.52,24.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,271.00,Essex,Local
37,4,2 - AM Peak,Outbound,161,349.79,154.45,44.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,272.00,Essex,Local
37,4,3 - Mid Day,Inbound,245,532.30,195.06,37.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,273.00,Essex,Local
37,4,3 - Mid Day,Outbound,184,399.77,327.53,82.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,274.00,Essex,Local
37,4,4 - PM Peak,Inbound,84,182.50,35.05,19.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,275.00,Essex,Local
37,4,4 - PM Peak,Outbound,138,299.82,152.92,51.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,276.00,Essex,Local
37,4,5 - Evening,Inbound,109,236.82,47.37,20.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,277.00,Essex,Local
37,4,5 - Evening,Outbound,115,249.85,126.39,51.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,278.00,Essex,Local
37,5,1 - Early AM,Inbound,68,147.74,88.49,60.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,279.00,Essex,Local
37,5,1 - Early AM,Outbound,38,82.56,9.92,12.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,280.00,Essex,Local
37,5,2 - AM Peak,Inbound,102,221.61,178.22,80.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,281.00,Essex,Local
37,5,2 - AM Peak,Outbound,133,288.96,57.29,20.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,282.00,Essex,Local
37,5,3 - Mid Day,Inbound,131,284.61,303.66,107.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,283.00,Essex,Local
37,5,3 - Mid Day,Outbound,152,330.24,166.46,50.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,284.00,Essex,Local
37,5,4 - PM Peak,Inbound,51,110.80,46.07,42.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,285.00,Essex,Local
37,5,4 - PM Peak,Outbound,103,223.78,82.55,37.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,286.00,Essex,Local
37,5,5 - Evening,Inbound,68,147.74,119.10,81.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,287.00,Essex,Local
37,5,5 - Evening,Outbound,95,206.40,85.23,41.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,130.36,3337.00,288.00,Essex,Local
39,1,1 - Early AM,Inbound,116,231.98,149.86,65.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,289.00,Essex,Local
39,1,1 - Early AM,Outbound,141,281.98,105.19,37.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,290.00,Essex,Local
39,1,2 - AM Peak,Inbound,740,1479.92,637.27,43.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,291.00,Essex,Local
39,1,2 - AM Peak,Outbound,640,1279.93,417.28,33.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,292.00,Essex,Local
39,1,3 - Mid Day,Inbound,944,1887.90,728.44,39.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,293.00,Essex,Local
39,1,3 - Mid Day,Outbound,804,1607.91,998.67,62.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,294.00,Essex,Local
39,1,4 - PM Peak,Inbound,551,1101.94,413.79,38.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,295.00,Essex,Local
39,1,4 - PM Peak,Outbound,643,1285.93,782.13,61.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,296.00,Essex,Local
39,1,5 - Evening,Inbound,373,745.96,253.99,34.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,297.00,Essex,Local
39,1,5 - Evening,Outbound,402,803.95,754.00,94.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,298.00,Essex,Local
39,2,1 - Early AM,Inbound,36,71.99,110.61,154.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,299.00,Essex,Local
39,2,1 - Early AM,Outbound,50,99.99,18.89,19.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,300.00,Essex,Local
39,2,2 - AM Peak,Inbound,189,377.98,754.65,200.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,301.00,Essex,Local
39,2,2 - AM Peak,Outbound,200,399.97,449.84,112.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,302.00,Essex,Local
39,2,3 - Mid Day,Inbound,237,473.97,676.47,143.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,303.00,Essex,Local
39,2,3 - Mid Day,Outbound,247,493.97,502.96,102.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,304.00,Essex,Local
39,2,4 - PM Peak,Inbound,144,287.98,222.82,77.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,305.00,Essex,Local
39,2,4 - PM Peak,Outbound,213,425.97,353.96,83.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,306.00,Essex,Local
39,2,5 - Evening,Inbound,108,215.98,93.99,44.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,307.00,Essex,Local
39,2,5 - Evening,Outbound,135,269.98,67.24,25.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,119.99,3337.00,308.00,Essex,Local
40,1,1 - Early AM,Inbound,124,264.01,194.12,74.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,309.00,Essex,Local
40,1,2 - AM Peak,Inbound,572,1217.88,671.72,55.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,310.00,Essex,Local
40,1,2 - AM Peak,Outbound,585,1245.55,272.81,22.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,311.00,Essex,Local
40,1,3 - Mid Day,Inbound,449,955.99,438.75,46.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,312.00,Essex,Local
40,1,3 - Mid Day,Outbound,486,1034.77,351.59,34.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,313.00,Essex,Local
40,1,4 - PM Peak,Inbound,226,481.19,121.31,25.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,314.00,Essex,Local
40,1,4 - PM Peak,Outbound,326,694.10,272.03,39.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,315.00,Essex,Local
40,1,5 - Evening,Inbound,184,391.76,51.65,13.00,5/17/2013 12:06:00,NWK052120,5/8/2013 0:00:00,127.74,3337.00,316.00,Essex,Local
182,3,5 - Evening,Inbound,16,39.87,24.17,61.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,149.53,3337.00,2712.00,Bergen,Interstate
182,3,5 - Evening,Outbound,25,62.30,24.76,40.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,149.53,3337.00,2713.00,Bergen,Interstate
186,1,1 - Early AM,Inbound,14,42.86,49.53,116.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2714.00,Bergen,Interstate
186,1,1 - Early AM,Outbound,10,30.61,12.60,41.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2715.00,Bergen,Interstate
186,1,2 - AM Peak,Inbound,70,214.31,491.04,229.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2716.00,Bergen,Interstate
186,1,2 - AM Peak,Outbound,45,137.77,241.60,175.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2717.00,Bergen,Interstate
186,1,3 - Mid Day,Inbound,63,192.88,191.21,99.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2718.00,Bergen,Interstate
186,1,3 - Mid Day,Outbound,45,137.77,204.40,148.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2719.00,Bergen,Interstate
186,1,4 - PM Peak,Inbound,69,211.25,289.63,137.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2720.00,Bergen,Interstate
186,1,4 - PM Peak,Outbound,60,183.69,368.20,200.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2721.00,Bergen,Interstate
186,1,5 - Evening,Inbound,18,55.10,46.06,84.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2722.00,Bergen,Interstate
186,1,5 - Evening,Outbound,25,76.54,95.30,125.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2723.00,Bergen,Interstate
186,2,1 - Early AM,Inbound,36,110.21,38.57,35.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2724.00,Bergen,Interstate
186,2,1 - Early AM,Outbound,33,101.03,40.66,40.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2725.00,Bergen,Interstate
186,2,2 - AM Peak,Inbound,195,597.02,360.25,60.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2726.00,Bergen,Interstate
186,2,2 - AM Peak,Outbound,180,551.09,333.96,61.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2727.00,Bergen,Interstate
186,2,3 - Mid Day,Inbound,180,551.09,227.07,41.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2728.00,Bergen,Interstate
186,2,3 - Mid Day,Outbound,180,551.09,334.30,61.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2729.00,Bergen,Interstate
186,2,4 - PM Peak,Inbound,209,639.88,285.92,45.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2730.00,Bergen,Interstate
186,2,4 - PM Peak,Outbound,274,838.89,573.66,68.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2731.00,Bergen,Interstate
186,2,5 - Evening,Inbound,51,156.14,44.30,28.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2732.00,Bergen,Interstate
186,2,5 - Evening,Outbound,77,235.74,239.41,102.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2733.00,Bergen,Interstate
186,3,1 - Early AM,Inbound,18,55.10,10.50,19.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2734.00,Bergen,Interstate
186,3,1 - Early AM,Outbound,18,55.10,14.97,27.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2735.00,Bergen,Interstate
186,3,2 - AM Peak,Inbound,103,315.34,199.02,63.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2736.00,Bergen,Interstate
186,3,2 - AM Peak,Outbound,108,330.65,101.91,31.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2737.00,Bergen,Interstate
186,3,3 - Mid Day,Inbound,99,303.10,74.85,25.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2738.00,Bergen,Interstate
186,3,3 - Mid Day,Outbound,108,330.65,69.09,21.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2739.00,Bergen,Interstate
186,3,4 - PM Peak,Inbound,128,391.89,120.57,31.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2740.00,Bergen,Interstate
186,3,4 - PM Peak,Outbound,152,465.37,122.67,26.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2741.00,Bergen,Interstate
186,3,5 - Evening,Inbound,30,91.84,17.25,19.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2742.00,Bergen,Interstate
186,3,5 - Evening,Outbound,55,168.39,28.74,17.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,183.69,3337.00,2743.00,Bergen,Interstate
188,1,1 - Early AM,Inbound,18,41.42,16.97,41.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2744.00,Bergen,Interstate
188,1,1 - Early AM,Outbound,5,11.50,1.70,15.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2745.00,Bergen,Interstate
188,1,2 - AM Peak,Inbound,24,55.22,125.95,228.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2746.00,Bergen,Interstate
188,1,2 - AM Peak,Outbound,20,46.02,46.70,101.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2747.00,Bergen,Interstate
188,1,3 - Mid Day,Inbound,30,69.03,29.57,43.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2748.00,Bergen,Interstate
188,1,3 - Mid Day,Outbound,15,34.51,13.40,39.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2749.00,Bergen,Interstate
188,1,4 - PM Peak,Inbound,18,41.42,26.93,65.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2750.00,Bergen,Interstate
188,1,4 - PM Peak,Outbound,20,46.02,39.60,86.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2751.00,Bergen,Interstate
188,1,5 - Evening,Inbound,18,41.42,17.91,43.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2752.00,Bergen,Interstate
188,1,5 - Evening,Outbound,15,34.51,46.70,135.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2753.00,Bergen,Interstate
188,2,1 - Early AM,Inbound,45,103.55,21.07,20.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2754.00,Bergen,Interstate
188,2,1 - Early AM,Outbound,15,34.51,2.62,8.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2755.00,Bergen,Interstate
188,2,2 - AM Peak,Inbound,64,147.27,85.40,58.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2756.00,Bergen,Interstate
188,2,2 - AM Peak,Outbound,58,133.47,74.67,56.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2757.00,Bergen,Interstate
188,2,3 - Mid Day,Inbound,80,184.09,37.22,20.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2758.00,Bergen,Interstate
188,2,3 - Mid Day,Outbound,45,103.55,58.60,57.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2759.00,Bergen,Interstate
188,2,4 - PM Peak,Inbound,48,110.45,25.62,23.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2760.00,Bergen,Interstate
188,2,4 - PM Peak,Outbound,60,138.07,121.35,88.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2761.00,Bergen,Interstate
188,2,5 - Evening,Inbound,48,110.45,18.50,17.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2762.00,Bergen,Interstate
188,2,5 - Evening,Outbound,45,103.55,53.31,51.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2763.00,Bergen,Interstate
188,3,1 - Early AM,Inbound,34,78.24,36.75,47.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2764.00,Hudson,Interstate
188,3,1 - Early AM,Outbound,13,29.91,2.92,10.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2765.00,Hudson,Interstate
188,3,2 - AM Peak,Inbound,48,110.45,122.97,111.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2766.00,Hudson,Interstate
188,3,2 - AM Peak,Outbound,50,115.06,22.76,20.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2767.00,Hudson,Interstate
188,3,3 - Mid Day,Inbound,60,138.07,63.60,46.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2768.00,Hudson,Interstate
188,3,3 - Mid Day,Outbound,39,89.74,30.49,34.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2769.00,Hudson,Interstate
188,3,4 - PM Peak,Inbound,36,82.84,41.80,50.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2770.00,Hudson,Interstate
188,3,4 - PM Peak,Outbound,52,119.66,51.57,43.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2771.00,Hudson,Interstate
188,3,5 - Evening,Inbound,36,82.84,22.35,27.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2772.00,Hudson,Interstate
188,3,5 - Evening,Outbound,39,89.74,22.47,25.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,138.07,3337.00,2773.00,Hudson,Interstate
190,1,1 - Early AM,Inbound,105,443.24,478.90,108.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2774.00,New York,Interstate
190,1,1 - Early AM,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2775.00,New York,Interstate
190,1,2 - AM Peak,Inbound,1388,5859.24,5074.08,87.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2776.00,New York,Interstate
190,1,2 - AM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2777.00,New York,Interstate
190,1,3 - Mid Day,Inbound,484,2043.13,1046.66,51.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2778.00,New York,Interstate
190,1,3 - Mid Day,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2779.00,New York,Interstate
190,1,4 - PM Peak,Inbound,354,1494.36,412.42,28.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2780.00,New York,Interstate
190,1,4 - PM Peak,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2781.00,New York,Interstate
190,1,5 - Evening,Inbound,187,789.39,257.06,33.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2782.00,New York,Interstate
190,1,5 - Evening,Outbound,0,0.00,0.00,0.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2783.00,New York,Interstate
190,2,1 - Early AM,Inbound,43,181.51,80.80,45.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2784.00,Hudson,Interstate
190,2,1 - Early AM,Outbound,54,227.95,310.46,136.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2785.00,Hudson,Interstate
190,2,2 - AM Peak,Inbound,120,506.56,294.44,58.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2786.00,Hudson,Interstate
190,2,2 - AM Peak,Outbound,164,692.30,444.65,64.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2787.00,Hudson,Interstate
190,2,3 - Mid Day,Inbound,390,1646.33,545.04,33.00,5/17/2013 12:06:14,NWK052120,5/8/2013 0:00:00,253.28,3337.00,2788.00,Hudson,Interstate
